URL,Title,Text
https://africa.unwomen.org/en/news-and-events/stories/2021/03/ten-african-women-leaders-we-admire,Ten African Women leaders we admire,"Partly drawn from global website article Women leaders we admire dated: Wednesday, March 10, 2021

Women leaders of today are tenacious and diverse. They are mobilizing the global climate movement, pushing for social protections, addressing the COVID-19 crisis, and dismantling systemic racial discrimination. Across the continent, women leaders improve lives and inspire a better future for all.

Yet, equality is still far off, and progress on women’s participation in decision-making is too slow. Too many people still believe men make natural and better leaders than women, too many institutions are set up to favour and propel men’s leadership, and funding for women’s campaigns and initiatives remain pitifully low. At the current rate of progress, it will take 130 years to reach gender equality in the highest positions of power.

To change course, power must be shared equally, made visible and accountable, at all levels, and that is what’s at the core of feminist leadership.

Leading with feminist principles means redefining value and success, sharing power and credit, building community and relationships, and, ultimately, tackling the roots of oppressive structures and social norms that hold back progress for all people, including women and girls.

We need transformative feminist leadership to face the unprecedented challenges of our times. Here are just 10 African women leaders among many, many others, who inspire us, and this is what they have to say about feminist leadership.

Damilola Odufuwa and Odunayo Eweniyi

Damilola Odufuwa and Odunayo Eweniyi are successful entrepreneurs and young feminist leaders from Nigeria. Recently, both were named in the Bloomberg 50 list of people who changed global business in 2020 and the TIME Next 100 list in February 2021.

Odufuwa and Eweniyi joined forces in 2020 to create the Feminist Coalition, which focuses on women’s rights and safety, economic empowerment, and political participation of women in Nigeria. For its first project, the organisation supported the #EndSARS protests that swept Nigeria in 2020 and organized a food drive for low-income women and their families.

“A feminist leader will recognize that all women and all men deserve equal opportunities to pursue fulfilling careers and lives, and put structures in place to help others live up to their potential and drive meaningful change,” says Eweniyi. “A feminist leader is empathetic and understands the importance of intersectionality,” adds Odufuwa.

What can leaders do to lead with feminist principles? Odufuwa says, “employ more women into leadership roles and pay women fairly; be willing to unlearn biases and listen to constructive feedback - then effect change; and be conscious of intersectionality.”

Ellen Johnson Sirleaf

As Africa’s first democratically-elected woman president, Ellen Johnson Sirleaf led Liberia through reconciliation and recovery following a decade-long civil war and responded to the Ebola Crisis of 2014-2015. She has won international acclaim for the economic, social, and political achievements of her administration, and, in 2011, she was awarded a Nobel Peace Prize for her work to empower women.

Today, Sirleaf is an influential voice for expanding women’s political participation and involvement in decision-making processes. “Increasingly there is recognition that full gender equity will ensure a stronger economy, a more developed nation, a more peaceful nation. And that is why we must continue to work,” she says.

Emtithal Mahmoud

Emtithal Mahmoud is a world champion slam poet and activist for the refugee cause. Born in Khartoum, Sudan, “Emi” – as she is known among her supporters– immigrated to the United States of America as a child with her family. She uses her talents to shine a light on the experiences of millions of refugees worldwide.

“I use my words to raise the alarm on the conflicts of our time...in the hopes that someone might hear something that moves them,” says Emi. In 2016, she was named a UNHCR Goodwill Ambassador and has visited refugee camps in Jordan, Uganda, and Greece, teaching poetry workshops and inspiring countless refugees to share their story.

Meaza Ashenafi

Meaza Ashenafi is the first female Chief Justice of Ethiopia and a trailblazer in many ways, mainly for legal advocacy through her work with Ethiopian Women’s Lawyers Association (EWLA), an organization she co-founded with like-minded young female lawyers. After finishing law school from Addis Ababa University, of which she was the only female graduate from her class year, she served as a criminal court judge, which allowed her to see first-hand how the laws were discriminating against women.

“When we founded EWLA 20 years ago, we did historic work of getting discriminatory laws, such as family law, citizenship law, pension law repealed. We brought the word ‘Sexual Abuse’ and ‘Sexual Harassment’ into the Amharic Language, as there were no words to describe them then”.

Chief Justice Meaza is also a co-founder along with other female businesswomen of Enat Bank, the first bank in Ethiopia founded by a female-majority shareholders, which she co-founded after noticing there was lack of financial provision for women.

“Leadership for me is having a vision and striving to achieve it. Women need to believe that they can do whatever they set themselves to do, despite the society’s pressure and people telling them otherwise. You can only have the power to be a change maker if you believe in yourself,” she says.

Zoneziwoh Mbondgulo-Wondieh

Feminist blogger and humanitarian reporter from Cameroon, Zoneziwoh Mbondgulo-Wondieh is the founder of the NGO Women for a Change and a member of the civil society advisory group to the Generation Equality Forum.

In her work as an activist and as a reporter, Mbondgulo-Wondieh gives voice to Cameroonian women's perspectives on the country's development.

“We must not lose focus towards accelerating efforts like never before in increasing women’s voices, leadership and agency. The Generation Equality Forum provides us all … an opportunity to ensure that we be the first generation to be serious about realizing an equal future for all,” she said in her remarks at the United Nations commemoration of International Women’s Day 2021.

Glanis Changachirere

Glanis Changachirere, Zimbabwean women’s rights activist, is the founding Director of the Institute for Young Women Development (IYWD) and the founding Coordinator of the African Women Leaders Forum. She is also a member of the Steering Committee of the Zimbabwean chapter of the UN Women-supported African Women Leaders Network.

Raised in the deeply patriarchal, rural province of Mashonaland Central, Zimbabwe, Changachirere explains that it was the pain she experienced trying to assert that girls were equal to boys and deserved equal education and career opportunities that motivated her to start IYDW at the age of 26: “As young women, we need to redefine ourselves, both to ourselves and also to the society they need to see a young women in a different way altogether,” she says.

In 2013, Changachirere received the 30 Under 30 Democracy Award from the National Endowment for Democracy in recognition of her pioneering work on young women’s political participation. Today, IYWD is a movement of 7,000 young women members across rural and mining communities in the country. At the national level, IYWD is working with the Zimbabwe Gender Commission to introduce a Gender Equality Bill to challenge the cultural inequalities and injustices borne by young women in the country.

Farida Charity

Farida Charity, 36 years old, is a community leader and peace advocate supporting peace initiatives in the conflict-affected district of Yumbe, Northern Uganda.

Charity started her activism at a very young age, when she participated in the peace negotiations with the Uganda National Rescue Front which led to a formal ceasefire agreement between the rebels and the government in 2002.

Today, Charity is the speaker of the Yumbe District Council. For five years, she has been using her leadership position to advocate for policies that promote the peaceful co-existence between the refugee and host communities in the district, and to advocate for health services for women and girls. As the chairperson of the Council’s Women Caucus, Charity mobilized fellow women leaders to start mentoring programmes targeted at school-age girls from host and refugee communities, focused on preventing sexual gender-based violence, managing conflict and keeping girls in school.

“The things that women need sound simple but they are big issues especially in rural communities. Women need peace and access to health care services. The most important thing is to have peace, and to look at ourselves as human beings, regardless of gender, political, religious and ethnic backgrounds,” Charity says.

Munnira Katongole

Munnira Katongole is a young South African activist fighting for social change and climate justice. She is part of Youth @ SAIIA, the youth development and programming initiative of the South African Institute of International Affairs.

She views climate change as a wake-up call to transform systems of exploitation that maintain discrimination against young women of colour.

Her call: clean energy, sustainable food, collective ownership.

""We can’t, especially now in the face of climate change, be excluded from policy-making settings... To all the young girls of colour reading this... you have every right to take up space. Occupy, fill and cement – unapologetically,"" Katongole says.

Alice Banze

Alice Banze, born and raised in Maputo, Mozambique, is a trained social scientist with a 25-year career in civil society organizations (Oxfam, Gender Links) and government. She is the Executive Director of Gender and Sustainable Development Association and a member of the UN Women-supported African Women Leaders Network. In December 2020, Banze was elected member of the National Elections Commission with the support of the Women's Forum, an umbrella grouping of Mozambican women’s rights organizations.

The fact that the Commission is composed of only three women out of 17 should not constitute a reason for alarm, Banze explains: “Things are changing. Similar to the changes in the government, in parliament, in the judicial system and other areas of public life, the Commission will also have a fair representation of women soon.”

Banze dedicated most of her career to training women into leadership positions, and she will not stop until women in Mozambique will have equal representation: “More women in public life is critical because women play such an important role in the development of a country. Besides, there are protocols, treaties, conventions signed by the government to ensure there is 50 per cent representation of women in all decision-making processes at all levels. This commitment must be fulfilled,” Banze says."
https://africa.unwomen.org/en/news-and-events/stories/2015/08/un-w-executive-dir-calls-for-hastening-of-achievement-of-ge-and-women-s-empowerment,UN Women’s Executive Director calls for hastening of achievement of gender equality and women’s empowerment,"Johannesburg, South Africa - The Under Secretary General and UN Women Executive Director, Dr. Phumzile Mlambo-Ngcuka has called for the hastening of gender equality and women’s empowerment in the world.

During her recent visit to South Africa to mark the Women’s month in South Africa, the ED said that although a review on the progress made since the historic conference 20 years ago in Beijing showed that countries around the world had enacted more and better laws promising gender equality, the hard truth is that no country in the world has achieved gender equality.

She observed that despite advances that have been made, the Beijing+20 reviews have found that there are clear gaps between the laws and their actual implementation.

“For example, although South African law prohibits sex-based discrimination, we know that women here continue to experience bias and inequality in all aspects of life and at all ages. This glaring gap between policy and practice is not unique to South Africa. Around the world, we have seen that discriminatory social norms, gender stereotypes and unequal power relations between women and men have been too slow to change,” she said.

Dr. Mlambo-Ngcuka stressed the need to seize all opportunities at national, regional and global levels to ensure that gender is mainstreamed across all policy areas and implemented at all levels.

During her ten day visit to South Africa, the ED attended various events and all of these she called on more action towards ensuring gender equality.

The ED attended the Africa Regional Conference of the South African Chapter of the International Association of Women Judges (SAC-IAWJ) where she gave a keynote address “Beyond Words, beyond 2015: embracing the discourse of legal implementation to realize Planet 50-50.”

She underscored the pivotal role that the judiciary has in the implementation of the Sustainable Development Goal 16 which calls for the promotion of peaceful and inclusive societies for sustainable development, provision of access to justice for all and building effective, accountable and inclusive institu-tions at all levels.

The ED, however noted that the role of the judiciary went beyond SDG 16 as they had the critical responsibility of driving the successful implementation of the new development agenda in its totality by ensuring that the law is enforced in the implementation.

Towards gender equality, the ED said that the judiciary can help to ensure that all discriminatory laws against women are eliminated, including family laws, penal codes, nationality laws, and laws relating to inheritance, ownership and control over land and other resources.

The ED also attended a Brunswick Women’s break-fast to mark the South Africa Women’s Day and gave a key note address on “The role of private sector in ending gender inequality in this generation”. Brunswick, founded in 1987, is an advisory firm specializing in critical issues and corporate relations: a global partnership with 23 offices in 14 countries.

Dr Mlambo-Ngcuka stressed those sustainable results for women’s economic empowerment can only be achieved by creating enabling environments, including in the Private Sector, which promote women’s full economic participation and secure their rightful position in society as agents of change.

And at a UN Women’s National Flagship Event to celebrate Beijing+20, the SDGs and South Africa’s Women’s Month, the ED identified South Africa’s major achievements as:

the alignment of the country’s legislative framework with international human rights standards;

the progressive expansion of women’s role in politics and in decision-making positions both in the public and the private sectors; and

the enacting of institutional mechanisms that promote women’s human rights. However, despite these advances, the Beijing+20 review of South Africa found clear gaps between the laws and their actual implementation

The ED ended her mission by attending the Closing event of the Building Bridges Project which is a youth’s organization focused on putting youth at the center of the post-2015 development agenda. In this respect, Jilt van Schayik and Teun Meulepas the Founders of Building Bridges cycled from Amsterdam to Cape Town across 20 Countries holding consultations with young people where possible.

Dr. Mlambo-Ngcuka disclosed that UN Women is now in the process of drafting a new strategy on Youth to strengthen initiatives for the empowerment of young women and to develop young men as partners in gender equality and women’s rights.

“With half of the world’s population today being under the age of 30, and with the projection that this number will rise to 75 per cent by 2025, young people have a critical role to play in achieving transformative change,” she said.

She appealed to young men to actively join in the HeForShe campaign which calls on men and boys from around the world to take steps to advance gender equality."
https://africa.unwomen.org/en/digital-library/publications/2019/05/cost-of-gender-gap-2019,The Cost of the Gender Gap in Agriculture,"Gender gaps in agricultural productivity have arisen not because women are less efficient farmers, but because women experience inequitable access to land and to agricultural inputs. Such unbalanced distribution frequently stems from and is bolstered by deeply entrenched sociocultural norms and traditional expectations of gender roles. This structure of constraints is multifaceted. For example, women are more income- and time-constrained than men, which has repercussions on their ability to access credit, land and appropriate levels of inputs. These constraints thus lead to sizeable gender gaps in the adoption of high-value crops and in the use of agricultural implements, male family labour, pesticides and fertilizer, among other elements. Furthermore, agricultural productivity has been challenged by its high dependency on rainfall, ongoing environmental hazards and the effects of climate change, which cumulatively affect the productivity of both men and women farmers. However, gender gaps in agriculture result from how women and men differently access, participate in, adopt and benefit from climate-smart agriculture."
https://africa.unwomen.org/sites/default/files/Field%20Office%20Africa/Attachments/Publications/2017/07/Final%20WPS%20Reporting%20Handbook.pdf,,
https://africa.unwomen.org/en/about-us/about-un-women-10,About UN Women,"Work and priorities

UN Women is the United Nations entity dedicated to gender equality and the empowerment of women. A global champion for women and girls, UN Women was established to accelerate progress on meeting their needs worldwide.

UN Women supports UN Member States as they set global standards for achieving gender equality, and works with governments and civil society to design laws, policies, programmes and services needed to ensure that the standards are effectively implemented and truly benefit women and girls worldwide. It works globally to make the vision of the Sustainable Development Goals a reality for women and girls and stands behind women’s equal participation in all aspects of life, focusing on four strategic priorities:

UN Women also coordinates and promotes the UN system’s work in advancing gender equality, and in all deliberations and agreements linked to the 2030 Agenda. The entity works to position gender equality as fundamental to the Sustainable Development Goals, and a more inclusive world.

Status of women

Gender equality is not only a basic human right, but its achievement has enormous socio-economic ramifications. Empowering women fuels thriving economies, spurring productivity and growth. Yet gender inequalities remain deeply entrenched in every society. Women lack access to decent work and face occupational segregation and gender wage gaps. They are too often denied access to basic education and health care. Women in all parts of the world suffer violence and discrimination. They are under-represented in political and economic decision-making processes.

Over many decades, the United Nations has made significant progress in advancing gender equality, including through landmark agreements such as the Beijing Declaration and Platform for Action and the Convention on the Elimination of All Forms of Discrimination against Women (CEDAW).

Working for the empowerment and rights of women and girls globally, UN Women’s main roles are:

Historical perspective

For many years, the United Nations faced serious challenges in its efforts to promote gender equality globally, including inadequate funding and no single recognized driver to direct UN activities on gender equality issues. In July 2010, the United Nations General Assembly created UN Women, the United Nations Entity for Gender Equality and the Empowerment of Women, to address such challenges. In doing so, UN Member States took an historic step in accelerating the Organization’s goals on gender equality and the empowerment of women. The creation of UN Women came about as part of the UN reform agenda, bringing together resources and mandates for greater impact. It merges and builds on the important work of four previously distinct parts of the UN system, which focused exclusively on gender equality and women’s empowerment:"
https://africa.unwomen.org/en/news-and-events/stories/2020/02/unstereotype-alliance-launched-in-sa,UN Women launches South Africa Chapter of the Unstereotype Alliance,"UN Women South Africa Multi-Country Office launched the South African National Chapter of the Unstereotype Alliance in Johannesburg on 11 February 2020.

The Unstereotype Alliance, a thought and action platform, seeks to eradicate harmful gender-based stereotypes in all media and advertising content. Convened by UN Women, the Unstereotype Alliance contributes to empowering women in all their diversity and addressing harmful masculinities to help create a gender equal world.

At the 2019 Loeries Creative Awards for Africa and Middle East, UN Women South Africa announced the creation of the Unstereotype Alliance (UA) South African Chapter in collaboration with founding ally members the Loeries and the Marketing Association of South Africa both leading organizations with an important voice in South Africa’s marketing and advertising industry. Facebook and Google were also named as the first corporate members to join. Since the announcement, the Alliance has gained Unilever and Ster-Kinekor as additional founding members.

Over the past two years, the Unstereotype Alliance has built momentum behind notable achievements such as, including “unstereotyped” judging criteria as part of the Cannes Lions jury criterion and expanding its footprint through affiliate national chapters in Brazil, Turkey and now South Africa.

The Alliance has commissioned original research and developed best practice playbooks and measurement tools to help marketers and agency teams create more progressive unstereotyped communications. In addition, it created a global open-sourced single measurement tool to help discriminate between progressive and regressive gender portrayals of characters in advertising.

The launch was used as an opportunity to showcase the impact of unstereotyped advertising; to discuss how corporates and the creative industry can use their massive advertising power and influence for good and towards creating a more gender equal society; and to call for more companies, advertising agencies and creative enterprises to formally join the Unstereotype Alliance.

Speaking at the launch, UN Women South Africa Multi-Country Office Representative, Anne Githuku-Shongwe said, “Toxic gender stereotypes can be unstereotyped if every advert and every marketing campaign portrays the power of women and redefines masculinity.”

As convener, UN Women will be looking to include more influential brands to join the Alliance and lead the creative industry in addressing the unconscious bias against women and girls.

Facebook Africa Country Director, Nunu Ntshingila said her organization was “extremely excited to join the alliance and contribute to an unstereotyped world”. While Google South Africa Head of Marketing, Asha Patel, who called on corporates and advertisers to take responsibility for the content put out to consumers which either promotes or stifles gender equality, “We have to hold ourselves accountable”, she remarked.

The Alliance also recognises the power of partnerships to accelerate progress - the initiative is industry-led and calls on businesses to become champions of addressing gender bias in the creative and consumer industries. Unilever Consumer and Market Insights Director Stacey Grant was optimistic that the Alliance would use their collective influence to bring about much-needed change. “There is power

in collaboration and the Unstereotype Alliance South Africa National Chapter should be supported to achieve its goals,” she said.

Importantly, the national Chapter will thrive on the fact that South African advertisers have already been tackling the issues of stereotypes and realise their role in leading change in society.

Marketing Association of South Africa CEO Sechaba Motsieloa called for action on unstereotyping to be elevated in corporate structures. “We need to begin to have conversations at C-Suite level with marketing companies to eradicate harmful gender-based stereotypes”. Incoming Loeries CEO Preetesh Sewraj agreed stating that creative work must always have an unstereotyped approach. “The challenge is to ensure that we are doing things differently that provoke change.”"
https://africa.unwomen.org/en/news-and-events/stories/2018/05/africa-reps-retreat-meeting,Africa Strategy Rolled up,"The senior management of UN Women Africa met in Kenya in May to discuss operationalization of the Africa Strategy which seeks to address gender equality and the empowerment of women and girls on the continent. This was the first time that all the UN Women country representatives and regional directors in Africa were meeting to have discussions and create a common approach towards finding solutions to the many problems facing women and girls on the continent.

“We are looking at big game changers, for women’s economic empowerment in Africa, particularly with agriculture as an in-road. Looking at climate resilient or climate smart agriculture. On Child Marriage, when we look at statutory laws in Africa, all of them state the age of consent as 18 however when you look at customary and religious laws they are as low as 10 or when a girl sees her first period. So, understanding and harmonization of the laws are very critical. We are optimistic that after four years we are going to see an end in child marriage. There is a lot happening in Trafficking of Persons that has not seen a gender angle. IOM works a lot in trafficking and forced migration but many of the studies are gender blind, UN Women wants to bring out the gender angle. The third issue is that of the Women’s Movement, we recognize the movement is very pertinent and instrumental to the creation of UN Women” Reiterated Izeduwa Derex-Briggs.

The discussions centered around ending child marriage and FGM, womens movements, and trafficking of persons and forced migration. In addition, intra-regional knowledge sharing to improve learning and strengthen programming- and collaboration; and increased clarity on the impact of the UN reforms and the policy on zero tolerance to sexual harassment among others were discussed.

“Human trafficking has the face of a woman because the person who pays the highest price in trafficking is the woman or the girl. While other sister agencies are dealing with trafficking very capably they are not bringing the gender dimension forcibly into the discussion and into the discourse. And this is where we’re coming in. What us three regions are working on is not only bringing a joint programme with the three regions but also with other agencies, namely the International Organisation for Migration and the UN Office for Drugs and Crime”, commented Mohamed Naciri, regional director for North Africa, when asked about the prevalent issue of human trafficking.

Emphasis was placed on the need to address gaps and overlaps at the regional level and endorse a phased approach to revamp the UN development system at the regional level.

‘It is crucial for us to contextualize and align the strategy to our national priorities and use it as an entry point for interagency programs to ensure implementation of the SDGs and the AU vision 2063’., commented Diana Ofwona, regional director WACARO.

The meeting deliberations steered towards promotion of women to leadership and political processes, policies and enactment of laws, cultural practices, gender norms and stereotypes that can help promote women and girls to reach their potential.

Efforts to address these including collaboration with opinion makers and shapers including traditional leaders, hence the conference of traditional leaders on ending harmful practices in partnership with UNICEF & UNFPA which is planned for June 2018. In addition, a meeting to be led by Queen Mother of Baganda to include customary leaders, in preparation for a bigger meeting in August at the African Union.

The ROAS is leading in trafficking and forceful migration of persons, looking at Peace and Security, conflict and receiving countries, as well as the demand for illegal labour that is driving the population the Arab states through North African countries.

WACARO is leading on Women’s movement and is therefore looking into Civil Society Advisory Groups (CSAGs) including the African Women Leadership Network, Women economic empowerment, violence against women, among other sub issues. Another crucial area of discussion was the role of the youth and how UN Women can better involve the youth in its programming. With the upcoming Africa Youth Conference planned in October, it is hoped that UN Women will create a platform through which the voices of the youth can be heard.

The use of technology for economic empowerment, working with non-traditional partners, private sectors and governments as platforms in which UN Women can actively get involved in to encourage women and girls to use technology to bring change to their communities."
https://africa.unwomen.org/en/stories/from-where-i-stand/2024/12/from-where-i-stand-raised-among-women-who-were-strong-for-me-womens-strength-is-a-norm-not-an-exception,"From Where I Stand: “Raised among women who were strong, for me women’s strength is a norm not an exception.”","“My name is Saba Gebre Medhin. I was born and raised in Addis Ababa by a strong single mother in a family of three girls and one boy, hence knowing that a woman is as strong as a man. I went to a private girls’ school, and I never understood the difference, the patriarchy. At a younger age, I was known for asking the ‘why?’ including for people’s right being violated.

Raised among women who were strong, for me women’s strength is a norm not an exception. I don’t tolerate abuse and violence. I remember as a high school student; how it angered me the society’s acceptance as a norm the catcalling and harassment of girls when they walk home from school. I never understood why this was allowed, sometimes going as far as forcing girls into relationships without their consent. This annoyed me and I used to go beyond my space to defend my own and others’ rights. There were many abusive cases where I had to stand on the street and fight for or else refer the victims to the relevant authority for protection. This became my passion and led me to earn my bachelor’s degree in law at Addis Ababa University and my master’s degree in Gender, Globalization and Right in Ireland. After serving as a prosecutor for almost ten years, I became the Executive Directress at Network of Ethiopian Women Association (NEWA) during its establishment. Since then, I have been a strong voice and advocate for women’s advancement for twenty years now through establishing and sustaining collaboration among relevant stakeholders throughout the country.

Despite the various challenges I faced in my work life, including changes in the government system, I continue to believe what I do matters and that I have what it takes to make a difference. The most challenging time was in 2009 when I had to decide for NEWA to continue working for women’s rights during the government’s unfavorable legal framework that limited Civil Society Organization’s foreign funding source to 10% for those working on human rights, gender equality and related issues. Mine and my colleagues’ decision to remain as an institution that fights for women’s and girls’ rights meant NEWA would struggle with very limited resources. This was a challenging season that tested my resolve from several directions, but also a rewarding route. The Union of Ethiopian Women Charitable Associations we established as a coping mechanism during those days, now has more than 80 member organizations. Despite the challenges, we stood firm in our vision. Such unity and outcome inspire me to do more.

My mother, a mother of four and a teacher by profession is my role model. She got married when she was still in high school. She went back to school and completed her college education earning the highest grade while raising her kids and supporting siblings. I have a supportive husband and three sons. I consistently discuss with them what I do and why I do human right protection including women’s right. They are always by my side in this journey.

I believe that unlike the context where I was raised in, the younger generations today are better informed with more opportunities to explore and transform the lives of women and girls for the better. My advice to them is to engage in intergenerational linkage as I consider that it is only by working together across generations that we can achieve our common goals and make a difference.”

The Network of Ethiopian Women Association (NEWA) has been one of the key partners of UN Women Ethiopia since its establishment. Through UN Women’s support under different thematic programs, NEWA has implemented various activities in different sectors to promote women’s socio-economic and legal rights resulting on a significance progress on gender equality and women’s empowerment in the country. Ms. Saba is the Executive Directress at Network of Ethiopian Women Association (NEWA) since its establishment. Among her current roles is guiding in the peace and humanitarian fund advisory committee being led by UN Women."
https://africa.unwomen.org/en/digital-library/publications/2022/02/together-on-the-road-to-achieve-gender-equality,Together! On the road to achieve gender equality,"Today Rwanda stands out both in Africa and around the world for its efforts to achieve gender equality. As a key partner of the Government of Rwanda and the lead UN entity on gender equality, UN Women Rwanda shares its journey and contributions to the progress in Rwanda, which has involved strategic interventions to address both the key drivers of women’s vulnerability and gender inequality.

The documentation builds on a previous UN Women publication “Towards Gender Equality in Rwanda” (2012-2016) and captures the progress made from 2017 to 2021 across the different focus areas: Leadership and Political Participation, Women’s Economic Empowerment and Ending Violence Against Women. It also touches on cross-cutting issues such as Data and Statistics, HIV/AIDS and the response to the unfolding crisis caused by the COVID-19 pandemic.

Over the last five years, UN Women has been striving to amplify women’s voices and choices by addressing structural and socio-economic barriers to gender equality in Rwanda. Our thrust has been addressing negative social norms and fostering attitude and behavioral change; increasing women’s participation in leadership positions especially at the local level and in the private sector, strengthening women’s economic autonomy, enhancing GEWE accountability and frameworks; and prevention and response to address GBV.

This report highlights some of our achievements, good practices and the lessons that we learned along the way, together with our national partners, development partners, colleagues from the One UN family and the many women, men, boys and girls that we are so privileged to serve."
https://africa.unwomen.org/en/stories/feature-story/2024/12/advancing-gender-equality-and-hiv-response-in-malawi,Advancing Gender Equality and HIV Response in Malawi,"Women singing at a community meeting. Photo: UN Women Malawi

Malawi, a nation previously grappling with high HIV prevalence and entrenched gender inequalities, is rewriting its narrative through transformative interventions spearheaded by UN Women. Gender inequalities and harmful societal norms fuel Malawi's HIV epidemic, disproportionately affecting women and girls. With approximately 991,600 people living with HIV (2024 Spectrum/Naomi estimates), the epidemic intersects with gender-based violence (GBV), creating a complex web of vulnerabilities. Recognizing this, UN Women launched the Gender and HIV HeForShe project in 2019 to address these challenges through a holistic, gender-sensitive lens.

HeForShe: Men as Champions for Equality

The HeForShe initiative, a global solidarity movement for gender equality, was introduced in Malawi in 2015. It engages men and boys as allies in dismantling patriarchal norms and promoting positive masculinity. HeForShe leverages the power of male allyship to drive sustainable change by fostering awareness, advocacy, and action for attitude and behaviour change.

Key tools, such as the HeForShe Barbershop Toolbox, create safe spaces for dialogues, equipping men and boys to challenge stereotypes, advocate for gender equity, and take tangible actions in their communities. The Barbershop Toolbox, developed by the governments of Iceland and Suriname in collaboration with the UN Women National Committee of Iceland, provides a step-by-step guide for inspiring leadership and raising awareness about gender equality. In Malawi, it has been adapted to engage men and boys in addressing issues like gender-based violence, HIV and shared responsibilities. Using accessible community spaces like barbershops, taverns/bars and marketplaces, the initiative fosters open discussions and promotes positive change in homes, workplaces, and communities. This innovative approach has directly mobilized over 26,000 men and boys and indirectly engaged more than 166,000 as community change agents.

Community-Centric Solutions

HeForShe works in the grassroots through various strategies. The initiative engaged traditional and religious leaders across the country. These gatekeepers of cultural norms play a pivotal role in promoting gender-sensitive policies. Through this engagement 52 by-laws were developed to combat violence against women and girls. Male-focused discussions in natural meeting places, such as barbershops, taverns/bars, fishercamps and markets, were held. This fosters openness about HIV, GBV, and sexual health. “The mobile clinics are really bringing the much-needed GBV and family planning services to us on the ground. This has eased the burden of having to travel long distances to access services’’ says Chikondi Mulaula, project beneficiary. The HeForShe initiative is addressing GBV and HIV as interconnected issues, the HeForShe framework enhances access to HIV testing, treatment, and education, particularly for men and boys to foster positive health seeking behaviours.

A catalyst for progress

Through strategic initiatives, HeForShe has catalyzed significant progress:

Strengthened Health-Seeking Behavior: Men’s health-seeking behaviors have improved, contributing to Malawi’s UNAIDS targets. As of December 2023, 97% of persons living with HIV (PLHIV) had been diagnosed out of which 98% were initiated on life prolonging Anti-retroviral therapy (ART) and 95% of PLHIV on ART were virally supressed. (97:98:95 vs 95:95:95 targets). as outlined by the National Aids Commission (NAC). Community outreach programs have increased HIV testing rates and defaulter tracing.

Men’s health-seeking behaviors have improved, contributing to Malawi’s UNAIDS targets. As of December 2023, 97% of persons living with HIV (PLHIV) had been diagnosed out of which 98% were initiated on life prolonging Anti-retroviral therapy (ART) and 95% of PLHIV on ART were virally supressed. (97:98:95 vs 95:95:95 targets). as outlined by the National Aids Commission (NAC). Community outreach programs have increased HIV testing rates and defaulter tracing. Economic Empowerment: Village Savings and Loan schemes have economically empowered women affected by or living with HIV, supporting 83 women to start businesses and manage resources transparently.

Village Savings and Loan schemes have economically empowered women affected by or living with HIV, supporting 83 women to start businesses and manage resources transparently. Policy Advancements: The launch of the National Male Engagement Strategy on Gender Equality, GBV, SRHR and HIV (2023–2030) underscores Malawi’s commitment to gender equality and a robust HIV response . ‘’As a nation, we are proud of the strides we are making within the Gender and HIV space, however, its important not to drop the momentum as we aim to reach the furthest mile. It is important that we continue to support communities and let them lead in the final response’’ says Lusungu Jonazi from UN Women Malawi,

Voices of Change

The HeForShe initiatives grassroots networks amplify the voices of local change agents—traditional leaders, youth, and community groups—who challenge harmful norms and advocate for equality. These efforts have not only reduced cases of GBV but have also created resilient community justice systems capable of addressing violence effectively. ‘“ Currently violence against women and girls has reduced because of different groups for example, HeForShe (group) act when there is a report that a woman or a girl has been violated. So, I can say now VAWG has reduced compared with the past (years)” says Boston Kella, Chairperson, HeForShe Mangochi network.

As Malawi exemplifies, ending gender-based violence and addressing HIV require unified, cross-sectoral efforts. This 16 Days of Activism, join UN Women in supporting initiatives like HeForShe that empower communities to lead the change. Together, we can build a future where gender equality and health equity are a reality for all."
https://africa.unwomen.org/sites/default/files/2024-09/gender_responsive_unpaid_care_and_domestic_work_final.pdf,,
https://africa.unwomen.org/en/digital-library/publications/2020/04/gender-implications-of-covid-19-outbreak-in-ethiopia,Gender Implications of COVID-19 Outbreak in Ethiopia,"The on-going response and preparedness to COVID-19 is to not reproduce nor to perpetuate inequities in Ethiopia, it is vital that gender norms, roles, and relations influencing men and women’s differential vulnerability to infection, exposure to pathogens, and treatment received are addressed.

UN Women Ethiopia Country Office (ECO) therefore calls on all partners to consider the sex and gender effects of the outbreak, both directly and indirectly. This will make certain that women and girls are kept in the front-line of preparedness and response.

View download: English"
https://africa.unwomen.org/sites/default/files/2024-07/policy_brief-the_status_of_discrimination_in_the_family_in_tanzania.pdf,,
